MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-1.7971538501705018,0.006925399842386047,-1.7985932645627023,0.011418898247968538,-1.8132175074183048,0.010449230204437512
-1.739529862859139,0.005375430544710253,-1.7585618806418506,0.009402603495674015,-1.7547307109498038,0.010178558380501848
-1.6508743107781747,0.00461029057041396,-1.6499205411698952,0.008637872691665337,-1.6400567413514024,0.009757523529025432
-1.5230156988619115,0.004324976238258489,-1.5268809586996452,0.008422819557671967,-1.5192847641815788,0.008353213727006458
-1.3445220763047367,0.004388079131921749,-1.3556844705278872,0.007963741836404921,-1.3522805775106028,0.00800835491428773
-1.0999937188092728,0.004854439590526648,-1.1103431881268064,0.009240062149359362,-1.1171318625412703,0.00962563331990531
-0.7697672627018824,0.006017331896471436,-0.7732074655204553,0.011798032934336015,-0.7677939794337236,0.012760865193819117
-0.3317215134478518,0.008601372958391309,-0.31053645498757887,0.016347842943994693,-0.3281075895626481,0.018807029462976247
0.23068343000707453,0.01396947925440454,0.26543996274709675,0.02767707166534018,0.24342343541866937,0.029199956650482042
0.9100974750596063,0.02297580400810226,0.9349180051588795,0.04365205862849593,0.9369596804423049,0.04187775612265325
1.6536456894460545,0.03183931669097353,1.609731570612376,0.05434691195599712,1.5914443823474689,0.054203612010515614
2.156923088954935,0.03281736560746318,2.1415079109503092,0.03531474023336318,1.9828117904968479,0.046078858186263956
1.5104940239487763,0.03788465459977481,1.5240776799629314,0.03926314326955302,1.5359886412557093,0.05018321326724904
0.8080246143886821,0.03926315297788821,0.7501444712231866,0.04583068424570131,0.8266301845022181,0.05204862532823917
0.5249341430892812,0.03072189010855256,0.5221208228846382,0.03291218457529523,0.5867907695668212,0.03608897191314491
0.3684566095836348,0.028946500676062817,0.3664444664053655,0.035015245453866264,0.4310598501109705,0.035479620758681996
0.23243780933900002,0.024541719729867833,0.2192516139705054,0.028206806826612026,0.2693652374162206,0.02869377743200906
0.0837583869879473,0.026050717665965253,0.07405165601994033,0.03138227891633971,0.10314153706799471,0.035380717591460845
-0.287291399748248,0.03218327224803202,-0.2627073830686532,0.03789279172168525,-0.2948620274775689,0.041866422609384175
-1.8916128285055955,0.06724179586903095,-1.8647657372832644,0.06920549226863185,-2.8440169882476662,0.09699134386088686
-3.9560272513823223,0.17454116945249257,-4.003513184653509,0.05232796557431445,-4.923867240049344,0.22549679535334524
-3.9560272513823223,0.17454116945249257,-4.003513184653509,0.1474750934670077,-4.923867240049344,0.22549679535334524
