MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-1.5524984759126657,0.005471532332315531,-1.5486856076562636,0.008938418204443457,-1.5498906677625028,0.008260759024528788
-1.5038512375358173,0.004566706559411183,-1.521596256622966,0.008295600230062742,-1.513149812013118,0.008005544109012967
-1.4276632556532522,0.004011950755592375,-1.4535480838829822,0.0071876269281924855,-1.4448013188742423,0.007522139752984811
-1.3161862718706119,0.0037351742933154283,-1.3104950442448695,0.00946915686807629,-1.311507713289604,0.009774036803426409
-1.1593203106999885,0.0036847125908288226,-1.1419241249098624,0.013129511202832487,-1.145765613065775,0.011441741889219441
-0.9439300284081994,0.003828818223530305,-0.9308935018712757,0.010202920500272668,-0.9262757724657873,0.009947281377281425
-0.6540771779476444,0.00420542603888347,-0.6277943534741931,0.010000538427138637,-0.6259203757112232,0.010324752637345514
-0.2746483795986584,0.005041435516812968,-0.2841239766295809,0.0077146694662146515,-0.26131505067891264,0.023597084332831676
0.19735359223248164,0.006925228853142666,0.19515443884536154,0.007850257942776336,0.20383906298998677,0.022925118483039145
0.7366831444962914,0.011309331732226223,0.7505548072166128,0.0152349742988798,0.8227582398606899,0.030915005496740828
1.276254042467016,0.020856149949529935,1.4106751321313304,0.046808181097664374,1.4358361280885676,0.05282113774587697
1.5285512533286938,0.028698238903349358,1.5136676139584555,0.036256936879092955,1.5278058617109043,0.04621693455601695
0.984849186341424,0.03209361521098371,0.9735592000964264,0.03378199039973792,0.9761088101182845,0.04160118661338354
0.385946234991533,0.03644707868810817,0.3477177424114696,0.04881589233593984,0.41198383052819393,0.04815161580207504
0.10200089754214436,0.028004561967112093,0.10691185643145418,0.03475031633021263,0.11674364572391045,0.03700469286376216
-0.042484235738191815,0.023044102691809284,-0.01173452672615573,0.027401398590621427,-0.04357001195647433,0.02894630483734823
-0.15492507126140775,0.021199581604690113,-0.1339813113121515,0.026438755974287038,-0.14867112204676414,0.025835217012978872
-0.32443113222778175,0.02287411055660606,-0.32307440091503925,0.02527339590239265,-0.34721191239772164,0.02556434753447257
-0.7596188963988018,0.03567018308449677,-0.7609471927627709,0.037120065059049405,-0.8462015166376018,0.041069886731307556
-4.675358993602074,0.17795067700207995,-4.695273021180294,0.17890312691381402,-9.597485119472674,0.1847348352638534
-9.577355115455509,0.22672271182605322,-9.445830611097294,0.04096097801503341,-14.266690427351865,0.26302776416315754
-9.577355115455509,0.22672271182605322,-9.445830611097294,0.21149460465719375,-14.266690427351865,0.26302776416315754
