MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-4.561243354258629,0.012650806343762562,-4.561066195575574,0.018454412128801206,-4.562662107836369,0.017079783649227454
-4.444977597393189,0.008726745640631615,-4.465079100382292,0.015150151784646626,-4.4666552861127,0.014838768456674856
-4.271348353579282,0.006693889770345124,-4.256602842029945,0.01497911490683165,-4.26559796422393,0.014953695516701958
-4.0281811782061085,0.005498941270216609,-4.014469216489319,0.016548744719479227,-4.011837364171604,0.015238492050112537
-3.696319170901807,0.004657802455176305,-3.711462886182146,0.010701121475600203,-3.680297201699101,0.012082467523287246
-3.248023591499008,0.004000451026890958,-3.2602953590987234,0.008502101963929498,-3.2255682324229142,0.008880960623213984
-2.644441901264873,0.0035677547293879418,-2.652156808758958,0.007123383911145624,-2.617365024694761,0.007796442597813145
-1.831504804712161,0.0036020886655126296,-1.8258968432845155,0.006409096444266108,-1.8053312749096164,0.007058986358546877
-0.7348226108416627,0.004574310071137115,-0.7313488585882867,0.008585532892791015,-0.7102837609173124,0.009216644394847411
0.7422866152213996,0.007077693895743632,0.7410580442238733,0.012966627936157315,0.7815474170346841,0.013259930163132814
2.694322889744893,0.012558302415290276,2.6870353822382036,0.024400381478060718,2.7082793138986196,0.03198352503878428
4.97772559143443,0.02351800842776277,4.959892039322154,0.02856262894582912,4.864080734452277,0.03562880231938361
5.684722603194709,0.11665277723542777,5.686561938215112,0.10946876330294796,4.977284592012711,0.10515006221948495
2.9606127588885904,0.14532018529181678,2.9633541763194056,0.13999472354218398,3.0666370117313426,0.11444912435497358
2.013592986725632,0.0535460092546259,1.999848226757338,0.05317876321174077,2.0277243569994248,0.0544929124254912
1.9172753760679355,0.03399256779665904,1.9235008432950156,0.03450386267261574,2.0105110714191623,0.03646892225223115
1.9870218242187154,0.039424191400603464,1.982146007554773,0.04352895633327154,2.0543872547892037,0.045659446242995734
1.9995159827255227,0.04257877395014108,1.9882396829485764,0.0449101001952773,1.9835835273216806,0.050927288791244335
1.8721437262790541,0.045553918793911116,1.8714768151722085,0.048093494814707725,1.874481289727014,0.04688234605558212
1.460765688188566,0.050010917111947994,1.4575444741778905,0.051074529216885545,1.4894059041571186,0.06021592797720048
-1.1508765199672726,0.2735481735467022,-1.217720480165208,0.08456874048614267,-1.507675743445069,0.28766982956157505
-1.1508765199672726,0.2735481735467022,-1.217720480165208,0.21779279692221468,-1.507675743445069,0.28766982956157505
