MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-3.109729639720772,0.007839023310160986,-3.0825490047921162,0.014951338754240486,-3.074351697171937,0.016503992920858697
-3.0174685348608907,0.00602676991987171,-2.996559538299771,0.012855096643451412,-2.9824033983490086,0.013483955126383947
-2.8841298295137663,0.00486858525643049,-2.8911472546922155,0.009858041574129938,-2.8882868029989024,0.010508194136284722
-2.698202181714235,0.004113803168035535,-2.687393961874824,0.008978677380816319,-2.6878313382789374,0.009755889630908395
-2.4440220225039475,0.003593962434012504,-2.437884474761986,0.007707354686632155,-2.4309706515386518,0.00791337553911737
-2.0999889402852174,0.003235130832381365,-2.1053756860525596,0.007348613181050883,-2.09578016397071,0.006414923190942343
-1.6361387938543275,0.0031309864176628293,-1.6351286305485428,0.006856434591587974,-1.6252384605660466,0.00641059631641365
-1.0110317458872062,0.0035645064832586335,-1.0090682178285144,0.0073247960282593755,-1.002641010313288,0.0076081801825123386
-0.1689419984695004,0.004899257451459613,-0.16062129453056775,0.010990949802317221,-0.16815535718761776,0.011063308677639144
0.9552216861859085,0.008163006623782696,0.9701979399207898,0.014760719488564564,0.9881827911111299,0.016151126280855112
2.3739335352261492,0.017094860573237072,2.4559998622198815,0.02886392074675296,2.4569712428132453,0.03080195537444878
3.6170462790250992,0.03147207298062087,3.604995326978811,0.0383552343556326,3.4251999486234412,0.03662248356599474
2.629780840755621,0.05567999598084687,2.645687416477687,0.056026285271065374,2.9696274179541997,0.07977335762842579
1.787499336764063,0.0633079047455089,1.8327939095568684,0.08066654417045113,1.9483808560020188,0.08422226002249729
1.503380692065738,0.048296865686103266,1.5023364273274462,0.04969544960148747,1.5630560837788667,0.05152965532630999
1.4211161829662378,0.042545658761209734,1.4240031783712732,0.0460634237737859,1.4093719239549276,0.04659921249148323
1.2655976768753971,0.03886403774720192,1.238606439187115,0.04168719553779444,1.2670730417314569,0.04123451253828338
1.1915500596394517,0.035157829382726574,1.1957563921050525,0.037788670456150975,1.3764551212860408,0.04725217834773677
1.117445502422686,0.0381143976650251,1.1457178584318233,0.045486768777815705,1.240308630244522,0.04766780494417181
0.9404142058315265,0.03866937065350643,0.9056205512444495,0.04020578202741004,0.9130568886368171,0.04326879946452057
-0.2666676890519854,0.19075000053676047,-0.08401276155989973,0.06851564158223378,0.6020250657615669,0.24227991639523336
-0.2666676890519854,0.19075000053676047,-0.08401276155989973,0.1565645611744629,0.6020250657615669,0.24227991639523336
