MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-17.398197003916202,0.04655536164786143,-17.388915263320282,0.06492463712434564,-17.18337270385228,0.07463292898952381
-11.474426238294708,0.023058593606380153,-11.479183397121519,0.03396314985816054,-10.514921429022584,0.04237040813901248
-0.012654877321053514,0.01539159651143373,-0.029566522513728263,0.024040068070866918,0.2855123887516376,0.030854910086702537
1.0712794264534637,0.006196984750868103,1.0706896373044739,0.0107694108555768,1.080286102080487,0.010876455224870964
0.7393958380555984,0.0038493612250803787,0.7391808361281048,0.007580169185041516,0.7398466236051219,0.007808172730502895
0.8840802064580967,0.004638158765356666,0.8877783077465576,0.010193040568903543,0.8916351789758535,0.009657953846032387
1.0322497354915785,0.005811393283611541,1.0295775402482374,0.011260832851251805,1.0285094094045344,0.011313445080229821
1.178662221014644,0.007606987328039793,1.1544902667468093,0.01621952585621529,1.1742774472286155,0.017773992632797008
1.3137879288442142,0.01041260535768839,1.3442405978887284,0.019689844840698027,1.3540384995561392,0.020722422159766475
1.420585003985641,0.014801230618556795,1.4906877718247127,0.022657357258377895,1.4908148057530293,0.022091828844985822
1.4680053374778117,0.0213272165421777,1.4704921259161805,0.03504162953492844,1.4548218533365895,0.033076755293235865
1.4080985943954993,0.028079671644006633,1.262615361595429,0.047761381040481894,1.2815769426466648,0.04201256375676946
2.229119511890221,0.04069660337126272,2.2198573535335577,0.04605550951714943,2.1219625554315678,0.06383648551091553
4.739245350122692,0.07094630757777633,4.821295023482379,0.10820498899646054,2.8777530081396474,0.0497229107831054
-2.010249013937213,0.03474454375989448,-1.9960212929958812,0.040161614275870824,1.0279567119596502,0.03484991438539399
1.023056484672121,0.02086642016976493,0.9887644469726459,0.027969478809441034,1.018140239274548,0.0303137125822367
1.9730981253917959,0.02864266388729409,1.9450996734449222,0.06281255363851035,0.9775985379232001,0.01848182437324238
0.9971652361507487,0.0151767052957263,0.9507507142613711,0.022179301703223936,0.9601839275374444,0.02260480571262481
1.005934578812905,0.01699920191790112,1.052424684463038,0.025315169929430607,1.02639143867505,0.0251169412763962
0.9960078674441123,0.017925728375658485,1.013179382467065,0.026503478852392022,0.9992309975369305,0.023900866259771697
0.9717070476666023,0.017570432076133884,0.9399199929889339,0.022218730797947644,0.9709145725783569,0.023611837765295407
0.951484697499362,0.016027715255679708,0.964530672659758,0.025047341568670743,0.9973278226236009,0.025999998038500737
0.9381130893759625,0.014161700857457125,0.9515499552193186,0.02280711248793864,0.9641529954862793,0.023859939967443233
0.4578307275411435,0.00662860294969127,0.4502012738951389,0.010986891451515457,0.4497524848606621,0.010558475181158579
0.4422006460011458,0.00633758111226164,0.4374636072799613,0.010905386776375436,0.42876980507466256,0.011273334193096106
0.41899467613436514,0.006205226106693641,0.4363308122588475,0.009547980293403492,0.42891939263636664,0.01026965362860964
0.3883523999421103,0.006356697236318,0.4031040986781578,0.009664375347478275,0.4035243636065011,0.01026162033620235
0.3498521060311212,0.006991331952591515,0.34427586675288613,0.012693545987896635,0.3427312724838984,0.01274371317542174
0.30266178871946553,0.008334099328081393,0.27999679925257764,0.0129894576633837,0.2750264501625041,0.0127020381314713
-2.194558507896754,0.16939312737053702,-2.245189672941621,0.3556068829084143,-0.6466383055453233,0.21382487980324033
-2.194558507896754,0.16939312737053702,-2.245189672941621,0.18821404035551675,-0.6466383055453233,0.21382487980324033
