MBAR,MBAR_Error,BAR,BAR_Error,TI,TI_Error
-2.848473468663975,0.0064598645992281645,-2.857733109516814,0.011315490755936056,-2.854602201025552,0.012957858333796087
-2.7607495562180775,0.004965708090666915,-2.743106908720654,0.012124967939988542,-2.74649954590219,0.012654820803091915
-2.6373426850093273,0.004061942726540871,-2.6128148399697744,0.01138606876731451,-2.6023195328822264,0.010740565134145695
-2.468339362653735,0.003441021355057474,-2.4484585968349775,0.011058684371543528,-2.4319154092820026,0.010440277004273453
-2.2398424611683034,0.0029870412936905074,-2.2445699698655335,0.007375796578743703,-2.224593441708811,0.008425924416811807
-1.9325016182742396,0.002656282437137319,-1.9393824793419656,0.005495243291094841,-1.9197554678315643,0.0060988101807735425
-1.519362067461616,0.0025072165534128867,-1.5163008286921977,0.005114863042160565,-1.5030185706544237,0.005562483949411177
-0.9630421397562974,0.0027615171140824074,-0.9609523519343592,0.004957892322547517,-0.9480683300692966,0.005008273400683728
-0.2128078895664753,0.003762588038967243,-0.21148809357604534,0.007048267241158528,-0.19149080132067953,0.007469471169852904
0.7942041179734128,0.006071498723853187,0.786007921142782,0.01219864893019868,0.8158471280813379,0.013074913122507489
2.1053642871416556,0.011107951747121377,2.087066574345995,0.02528792043500546,2.1043310926831444,0.030548827681820205
3.517713139138451,0.02182714034889124,3.512168695982953,0.02781711831629494,3.371675482366419,0.03489978005025282
2.99242534758758,0.07548933100197928,2.992591630788358,0.07597660949987577,3.0619959399488748,0.08966977619280384
1.5480681295489183,0.0734187616393058,1.6273701789206343,0.08817578860686838,1.810113112546103,0.09600520043994565
1.258055434106947,0.04514868440000272,1.23745927953759,0.047140426662189414,1.3314560572382808,0.05028198623697696
1.2279194426659026,0.03395636578540243,1.220565731966223,0.03772490155672277,1.2512109685970272,0.03787806750233905
1.2595045384081685,0.032808691753021715,1.256022670516944,0.03576451202049859,1.2116814021131341,0.03281484710685985
1.1723980570880723,0.03359221252566121,1.1890147183760515,0.03760795715468891,1.1678263829199866,0.04114673378761351
1.0906234525064349,0.033712376638396345,1.1170632515230008,0.04049930298027538,1.0751558428586538,0.04249364166848459
0.875312587063951,0.03220287656466677,0.8721955654779305,0.034418399551466826,0.8026102428534209,0.03118632165183917
0.25912728445744815,0.19302235616848704,0.3627190401261414,0.05185409291465005,0.5816403515296369,0.24368278036908853
0.25912728445744815,0.19302235616848704,0.3627190401261414,0.15806698698613972,0.5816403515296369,0.24368278036908853
